,node_id,name,id,node_type,is_hub
3248,3464,italian_roll,,ingredient,no_hub
3249,3465,italian_salad_dressing,,ingredient,no_hub
3250,3466,italian_salad_dressing_mix,,ingredient,no_hub
3251,3467,italian_sauce,,ingredient,no_hub
3252,3468,italian_sausage,,ingredient,no_hub
3253,3469,italian_seasoned_breadcrumb,,ingredient,no_hub
3254,3470,italian_seasoning,,ingredient,no_hub
3255,3471,italian_seasoning_mix,,ingredient,no_hub
3256,3472,italian_spice,,ingredient,no_hub
3257,3473,italian_stewed_tomato,,ingredient,no_hub
3258,3474,italian_style_breadcrumb,,ingredient,no_hub
3259,3475,italian_style_crushed_tomato,,ingredient,no_hub
3260,3477,italian_style_stewed_tomato,,ingredient,no_hub
3261,3478,italian_style_tomato,,ingredient,no_hub
3262,3479,italian_style_tomato_paste,,ingredient,no_hub
3263,3480,italian_style_tomato_sauce,,ingredient,no_hub
3264,3481,italian_sweet_sausage,,ingredient,no_hub
3265,3482,italian_tomato,,ingredient,no_hub
3266,3483,italian_tomato_paste,,ingredient,no_hub
3267,3484,italian_turkey_sausage,,ingredient,no_hub
3268,3485,italian_turkey_sausage_link,,ingredient,no_hub
3269,3486,italian_vegetable,,ingredient,no_hub
3270,3487,italian_vinaigrette_dressing,,ingredient,no_hub
3271,3488,jack_daniels_whiskey,,ingredient,no_hub
3272,3489,jackfruit,,ingredient,hub
3273,3491,jaggery,,ingredient,no_hub
3274,3492,jalapeno,,ingredient,hub
3275,3493,jalapeno_chile,,ingredient,no_hub
3276,3494,jalapeno_jack_cheese,,ingredient,no_hub
3277,3495,jalapeno_jelly,,ingredient,no_hub
3278,3496,jalapeno_juice,,ingredient,no_hub
3279,3497,jalapeno_pepper,,ingredient,no_hub
3280,3498,jalapeno_pepper_cheese,,ingredient,no_hub
3281,3499,jalapeno_powder,,ingredient,no_hub
3282,3500,jalapeno_sauce,,ingredient,no_hub
3283,3502,jam,,ingredient,no_hub
3284,3503,jamaican_jerk_spice,,ingredient,no_hub
3285,3504,jamaican_rum,,ingredient,no_hub
3286,3505,japanese_cucumber,,ingredient,no_hub
3287,3506,japanese_eggplant,,ingredient,no_hub
3288,3507,japanese_mayonnaise,,ingredient,no_hub
3289,3508,japanese_soy_sauce,,ingredient,no_hub
3290,3509,japanese_style_bread_crumb,,ingredient,no_hub
3291,3510,jar,,ingredient,no_hub
3292,3511,jarlsberg_cheese,,ingredient,no_hub
3293,3512,jasmine_rice,,ingredient,no_hub
3294,3513,jasmine_tea,,ingredient,no_hub
3295,3514,jeera_powder,,ingredient,no_hub
3296,3515,jell_o_chocolate_instant_pudding,,ingredient,no_hub
3297,3516,jell_o_chocolate_pudding_and_pie_filling,,ingredient,no_hub
3298,3517,jell_o_pudding_mix,,ingredient,no_hub
3299,3518,jellied_cranberry_sauce,,ingredient,no_hub
3300,3519,jello_gelatin,,ingredient,no_hub
3301,3520,jello_instant_vanilla_pudding_mix,,ingredient,no_hub
3302,3521,jelly,,ingredient,no_hub
3303,3522,jelly_bean,,ingredient,no_hub
3304,3524,jelly_powder,,ingredient,no_hub
3305,3526,jerusalem_artichoke,,ingredient,hub
3306,3527,jicama,,ingredient,hub
3307,3528,jiffy_baking_mix,,ingredient,no_hub
3308,3529,jiffy_corn_muffin_mix,,ingredient,no_hub
3309,3530,jiffy_cornbread_mix,,ingredient,no_hub
3310,3531,jimmy_dean_sausage,,ingredient,no_hub
3311,3533,jonagold_apple,,ingredient,no_hub
3312,3534,jonathan_apple,,ingredient,no_hub
3313,3535,juice,,ingredient,no_hub
3314,3536,jumbo_egg,,ingredient,no_hub
3315,3537,jumbo_lump_crab_meat,,ingredient,no_hub
3316,3538,jumbo_pasta_shell,,ingredient,no_hub
3317,3539,jumbo_shrimp,,ingredient,no_hub
3318,3540,juniper_berry,,ingredient,no_hub
3319,3541,kabocha_squash,,ingredient,no_hub
3320,3542,kaffir_lime_leaf,,ingredient,no_hub
3321,3543,kahlua,,ingredient,no_hub
3322,3544,kaiser_roll,,ingredient,no_hub
3323,3545,kalamata_olive,,ingredient,no_hub
3324,3546,kale,,ingredient,hub
3325,3547,kale_leaf,,ingredient,no_hub
3326,3548,kamaboko,,ingredient,no_hub
3327,3550,kamut_flour,,ingredient,no_hub
3328,3552,karo_light_corn_syrup,,ingredient,no_hub
3329,3553,karo_syrup,,ingredient,no_hub
3330,3554,kashmiri_chili_powder,,ingredient,no_hub
3331,3555,kasseri_cheese,,ingredient,no_hub
3332,3556,kasuri_methi,,ingredient,no_hub
3333,3557,katakuriko,,ingredient,no_hub
3334,3558,kefalotiri,,ingredient,no_hub
3335,3559,kefalotyri,,ingredient,no_hub
3336,3560,kefir,,ingredient,hub
3337,3561,kelloggs_all_bran_cereal,,ingredient,no_hub
3338,3562,kelp,,ingredient,hub
3339,3563,kelp_powder,,ingredient,no_hub
3340,3564,kernel_corn,,ingredient,no_hub
3341,3565,ketchup,,ingredient,hub
3342,3566,ketjap_manis,,ingredient,no_hub
3343,3567,kewra_essence,,ingredient,no_hub
3344,3568,key_lime,,ingredient,no_hub
3345,3569,key_lime_juice,,ingredient,no_hub
3346,3570,key_lime_zest,,ingredient,no_hub
3347,3571,khoya,,ingredient,no_hub
3348,3572,kidney_bean,,ingredient,hub
3349,3573,kielbasa,,ingredient,no_hub
3350,3574,kikkoman_soy_sauce,,ingredient,no_hub
3351,3575,kim_chee,,ingredient,no_hub
3352,3576,king_crab_leg,,ingredient,no_hub
3353,3577,king_crab_meat,,ingredient,no_hub
3354,3578,king_oyster_mushroom,,ingredient,no_hub
3355,3579,king_prawn,,ingredient,no_hub
3356,3580,kingfish,,ingredient,no_hub
3357,3581,kirby_cucumber,,ingredient,no_hub
3358,3582,kirsch,,ingredient,no_hub
3359,3583,kirsch_liqueur,,ingredient,no_hub
3360,3584,kirschwasser,,ingredient,no_hub
3361,3585,kitchen_bouquet,,ingredient,no_hub
3362,3586,kitchen_twine,,ingredient,no_hub
3363,3587,kiwi,,ingredient,hub
3364,3588,kiwi_fruit,,ingredient,no_hub
3365,3589,kix_cereal,,ingredient,no_hub
3366,3590,kluski_noodle,,ingredient,no_hub
3367,3591,knockwurst,,ingredient,no_hub
3368,3592,knorr_chicken_bouillon,,ingredient,no_hub
3369,3593,knorr_vegetable_soup_mix,,ingredient,no_hub
3370,3595,knudsen_sour_cream,,ingredient,no_hub
3371,3596,kohlrabi,,ingredient,hub
3372,3597,kombu,,ingredient,hub
3373,3598,kombu_seaweed,,ingredient,no_hub
3374,3599,konbu,,ingredient,no_hub
3375,3600,konnyaku,,ingredient,no_hub
3376,3601,kool_aid,,ingredient,no_hub
3377,3602,korean_red_pepper_paste,,ingredient,no_hub
3378,3603,korean_red_pepper_powder,,ingredient,no_hub
3379,3604,kosher_dill_pickle,,ingredient,no_hub
3380,3605,kosher_salt,,ingredient,no_hub
3381,3606,kosher_salt__freshly_ground_black_pepper,,ingredient,no_hub
3382,3607,koshi_an,,ingredient,no_hub
3383,3611,kraft_caramel,,ingredient,no_hub
3384,3613,kraft_macaroni_and_cheese,,ingredient,no_hub
3385,3614,kraft_mayonnaise,,ingredient,no_hub
3386,3615,kraft_mexican_style_finely_shredded_four_cheese,,ingredient,no_hub
3387,3616,kraft_mexican_style_shredded_four_cheese_with_a_touch_of_philadelphia,,ingredient,no_hub
3388,3617,kraft_natural_blue_cheese_crumbles,,ingredient,no_hub
3389,3618,kraft_old_english_cheese_spread,,ingredient,no_hub
3390,3621,kraft_shredded_mild_cheddar_cheese,,ingredient,no_hub
3391,3622,kraft_shredded_monterey_jack_cheese,,ingredient,no_hub
3392,3624,kraft_shredded_mozzarella_cheese_with_a_touch_of_philadelphia,,ingredient,no_hub
3393,3627,kraft_shredded_three_cheese_with_a_touch_of_philadelphia,,ingredient,no_hub
3394,3628,kraft_shredded_triple_cheddar_cheese_with_a_touch_of_philadelphia,,ingredient,no_hub
3395,3629,kraft_zesty_italian_dressing,,ingredient,no_hub
3396,3630,kudzu,,ingredient,no_hub
3397,3631,kumara,,ingredient,no_hub
3398,3632,kumquat,,ingredient,hub
3399,3633,lactose_free_milk,,ingredient,no_hub
3400,3634,ladyfinger,,ingredient,no_hub
3401,3635,lager_beer,,ingredient,no_hub
3402,3636,lamb,,ingredient,hub
3403,3638,lamb_bone,,ingredient,no_hub
3404,3639,lamb_breast,,ingredient,no_hub
3405,3640,lamb_chop,,ingredient,no_hub
3406,3641,lamb_cutlet,,ingredient,no_hub
3407,3642,lamb_fillet,,ingredient,no_hub
3408,3644,lamb_liver,,ingredient,no_hub
3409,3645,lamb_loin_chop,,ingredient,no_hub
3410,3646,lamb_neck,,ingredient,no_hub
3411,3647,lamb_rack,,ingredient,no_hub
3412,3648,lamb_rib,,ingredient,no_hub
3413,3649,lamb_rib_chop,,ingredient,no_hub
3414,3650,lamb_sausage,,ingredient,no_hub
3415,3651,lamb_shank,,ingredient,no_hub
3416,3652,lamb_shoulder,,ingredient,no_hub
3417,3653,lamb_steak,,ingredient,no_hub
3418,3654,lamb_stew_meat,,ingredient,no_hub
3419,3655,lamb_stock,,ingredient,no_hub
3420,3657,lambs_kidney,,ingredient,no_hub
3421,3658,lard,,ingredient,no_hub
3422,3659,lardons,,ingredient,no_hub
3423,3660,large_curd_cottage_cheese,,ingredient,no_hub
3424,3661,large_marshmallow,,ingredient,no_hub
3425,3662,large_raw_shrimp,,ingredient,no_hub
3426,3664,large_scallop,,ingredient,no_hub
3427,3666,lasagna_noodle,,ingredient,no_hub
3428,3667,lasagna_sheet,,ingredient,no_hub
3429,3668,laughing_cow_cheese,,ingredient,no_hub
3430,3671,laurel_leaf,,ingredient,no_hub
3431,3672,lavash_bread,,ingredient,no_hub
3432,3673,lavender,,ingredient,no_hub
3433,3674,lavender_bud,,ingredient,no_hub
3434,3675,lavender_flower,,ingredient,no_hub
3435,3676,lavender_honey,,ingredient,no_hub
3436,3677,lavender_leaf,,ingredient,no_hub
3437,3678,lavender_oil,,ingredient,no_hub
3438,3679,lawrys_seasoned_salt,,ingredient,no_hub
3439,3680,le_seuer_pea,,ingredient,no_hub
3440,3681,lea__perrins_worcestershire_sauce,,ingredient,no_hub
3441,3682,leaf_lettuce,,ingredient,no_hub
3442,3683,leaf_thyme,,ingredient,no_hub
3443,3684,leafy_green,,ingredient,no_hub
3444,3685,lean_bacon,,ingredient,no_hub
3445,3686,lean_beef,,ingredient,no_hub
3446,3687,lean_beef_chuck,,ingredient,no_hub
3447,3688,lean_boneless_lamb,,ingredient,no_hub
3448,3689,lean_boneless_pork,,ingredient,no_hub
3449,3690,lean_boneless_pork_loin,,ingredient,no_hub
3450,3691,lean_chuck,,ingredient,no_hub
3451,3692,lean_flank_steak,,ingredient,no_hub
3452,3693,lean_ground_beef,,ingredient,no_hub
3453,3694,lean_ground_chicken,,ingredient,no_hub
3454,3695,lean_ground_chuck,,ingredient,no_hub
3455,3696,lean_ground_lamb,,ingredient,no_hub
3456,3697,lean_ground_meat,,ingredient,no_hub
3457,3698,lean_ground_sirloin,,ingredient,no_hub
3458,3699,lean_ground_turkey,,ingredient,no_hub
3459,3700,lean_ground_veal,,ingredient,no_hub
3460,3701,lean_ham,,ingredient,no_hub
3461,3702,lean_hamburger,,ingredient,no_hub
3462,3703,lean_lamb,,ingredient,no_hub
3463,3704,lean_meat,,ingredient,no_hub
3464,3705,lean_pork,,ingredient,no_hub
3465,3706,lean_pork_chop,,ingredient,no_hub
3466,3707,lean_pork_loin,,ingredient,no_hub
3467,3708,lean_round_steak,,ingredient,no_hub
3468,3709,lean_salt_pork,,ingredient,no_hub
3469,3710,lean_sirloin_steak,,ingredient,no_hub
3470,3711,lean_steak,,ingredient,no_hub
3471,3712,lean_stew_meat,,ingredient,no_hub
3472,3713,lean_stewing_beef,,ingredient,no_hub
3473,3714,lean_veal,,ingredient,no_hub
3474,3715,lebanese_cucumber,,ingredient,no_hub
3475,3716,lecithin_granule,,ingredient,no_hub
3476,3717,leek,,ingredient,hub
3477,3718,leek_soup_mix,,ingredient,no_hub
3478,3719,leg_of_lamb,,ingredient,no_hub
3479,3720,lemon,,ingredient,hub
3480,3722,"lemon,_juice_and_zest_of",,ingredient,no_hub
3481,3723,"lemon,_juice_of",,ingredient,no_hub
3482,3724,"lemon,_rind_of",,ingredient,no_hub
3483,3725,"lemon,_zest_of",,ingredient,no_hub
3484,3727,lemon_balm,,ingredient,hub
3485,3728,lemon_balm_leaf,,ingredient,no_hub
3486,3729,lemon_basil,,ingredient,no_hub
3487,3730,lemon_butter,,ingredient,no_hub
3488,3731,lemon_cake_mix,,ingredient,no_hub
3489,3732,lemon_curd,,ingredient,no_hub
3490,3733,lemon_essence,,ingredient,no_hub
3491,3734,lemon_extract,,ingredient,no_hub
3492,3735,lemon_flavor_instant_pudding_and_pie_filling,,ingredient,no_hub
3493,3736,lemon_flavored_vodka,,ingredient,no_hub
3494,3737,lemon_flavoring,,ingredient,no_hub
3495,3738,lemon_frosting,,ingredient,no_hub
3496,3739,lemon_gelatin,,ingredient,no_hub
3497,3741,lemon_jell_o_gelatin,,ingredient,no_hub
3498,3742,lemon_jelly_powder,,ingredient,no_hub
3499,3743,lemon_juice,,ingredient,no_hub
3500,3744,lemon_juice_concentrate,,ingredient,no_hub
3501,3745,lemon_leaf,,ingredient,no_hub
3502,3746,lemon_lime_flavored_soda,,ingredient,no_hub
3503,3747,lemon_low_fat_yogurt,,ingredient,no_hub
3504,3748,lemon_oil,,ingredient,no_hub
3505,3750,lemon_peel,,ingredient,no_hub
3506,3751,lemon_peel_strip,,ingredient,no_hub
3507,3752,lemon_pepper,,ingredient,no_hub
3508,3753,lemon_pepper_seasoning,,ingredient,no_hub
3509,3754,lemon_pie_filling,,ingredient,no_hub
3510,3755,lemon_pudding_mix,,ingredient,no_hub
3511,3756,lemon_rind,,ingredient,no_hub
3512,3757,lemon_sherbet,,ingredient,no_hub
3513,3758,lemon_slice,,ingredient,no_hub
3514,3760,lemon_sorbet,,ingredient,no_hub
3515,3761,lemon_supreme_cake_mix,,ingredient,no_hub
3516,3762,lemon_syrup,,ingredient,no_hub
3517,3763,lemon_thyme,,ingredient,no_hub
3518,3764,lemon_thyme_leaf,,ingredient,no_hub
3519,3765,lemon_twist,,ingredient,no_hub
3520,3766,lemon_verbena,,ingredient,hub
3521,3767,lemon_verbena_leaf,,ingredient,no_hub
3522,3768,lemon_vinaigrette,,ingredient,no_hub
3523,3769,lemon_wedge,,ingredient,no_hub
3524,3770,lemon_yogurt,,ingredient,no_hub
3525,3771,lemon_zest,,ingredient,no_hub
3526,3772,lemonade,,ingredient,no_hub
3527,3773,lemonade_concentrate,,ingredient,no_hub
3528,3774,lemonade_mix,,ingredient,no_hub
3529,3775,lemongrass,,ingredient,no_hub
3530,3776,lemongrass_paste,,ingredient,no_hub
3531,3777,"lemons,_juice_and_zest_of",,ingredient,no_hub
3532,3778,"lemons,_juice_of",,ingredient,no_hub
3533,3779,"lemons,_rind_of",,ingredient,no_hub
3534,3780,"lemons,_zest_of",,ingredient,no_hub
3535,3781,lentil,,ingredient,hub
3536,3782,lettuce,,ingredient,hub
3537,3783,lettuce_cup,,ingredient,no_hub
3538,3784,lettuce_green,,ingredient,no_hub
3539,3785,lettuce_leaf,,ingredient,no_hub
3540,3786,libbys_canned_pumpkin,,ingredient,no_hub
3541,3787,licor_43,,ingredient,no_hub
3542,3788,licorice,,ingredient,no_hub
3543,3789,licorice_twist,,ingredient,no_hub
3544,3790,light_balsamic_vinaigrette_salad_dressing,,ingredient,no_hub
3545,3791,light_beer,,ingredient,no_hub
3546,3792,light_bread,,ingredient,no_hub
3547,3793,light_brown_sugar,,ingredient,no_hub
3548,3794,light_butter,,ingredient,no_hub
3549,3795,light_caesar_salad_dressing,,ingredient,no_hub
3550,3796,light_cheddar_cheese,,ingredient,no_hub
3551,3797,light_cheese,,ingredient,no_hub
3552,3798,light_cherry_pie_filling,,ingredient,no_hub
3553,3799,light_chocolate_syrup,,ingredient,no_hub
3554,3800,light_chunk_tuna_in_water,,ingredient,no_hub
3555,3801,light_coconut_milk,,ingredient,no_hub
3556,3802,light_corn_syrup,,ingredient,no_hub
3557,3803,light_cream,,ingredient,no_hub
3558,3804,light_cream_cheese,,ingredient,no_hub
3559,3805,light_cream_cheese_spread,,ingredient,no_hub
3560,3806,light_italian_dressing,,ingredient,no_hub
3561,3807,light_karo_syrup,,ingredient,no_hub
3562,3808,light_kidney_bean,,ingredient,no_hub
3563,3809,light_maple_syrup,,ingredient,no_hub
3564,3810,light_margarine,,ingredient,no_hub
3565,3811,light_mayonnaise,,ingredient,no_hub
3566,3812,light_miso,,ingredient,no_hub
3567,3813,light_molasses,,ingredient,no_hub
3568,3814,light_mozzarella_cheese,,ingredient,no_hub
3569,3815,light_muscovado_sugar,,ingredient,no_hub
3570,3816,light_oil,,ingredient,no_hub
3571,3817,light_olive_oil,,ingredient,no_hub
3572,3818,light_processed_cheese,,ingredient,no_hub
3573,3819,light_raisin,,ingredient,no_hub
3574,3820,light_ranch_salad_dressing,,ingredient,no_hub
3575,3821,light_ricotta_cheese,,ingredient,no_hub
3576,3822,light_rum,,ingredient,no_hub
3577,3823,light_rye_bread,,ingredient,no_hub
3578,3824,light_sesame_oil,,ingredient,no_hub
3579,3826,light_soy_sauce,,ingredient,no_hub
3580,3827,light_soya_sauce,,ingredient,no_hub
3581,3829,light_syrup,,ingredient,no_hub
3582,3830,light_vanilla_ice_cream,,ingredient,no_hub
3583,3831,light_vanilla_soymilk,,ingredient,no_hub
3584,3832,light_vanilla_yogurt,,ingredient,no_hub
3585,3833,light_vegetable_oil,,ingredient,no_hub
3586,3834,light_whipped_topping,,ingredient,no_hub
3587,3836,lightly_salted_butter,,ingredient,no_hub
3588,3837,lightly_sweetened_whipped_cream,,ingredient,no_hub
3589,3838,lillet_blanc,,ingredient,no_hub
3590,3839,lima_bean,,ingredient,hub
3591,3840,lime,,ingredient,hub
3592,3841,"lime,_juice_of",,ingredient,no_hub
3593,3842,"lime,_zest_of",,ingredient,no_hub
3594,3843,lime_cordial,,ingredient,no_hub
3595,3844,lime_curd,,ingredient,no_hub
3596,3845,lime_gelatin,,ingredient,no_hub
3597,3846,lime_jell_o_gelatin,,ingredient,no_hub
3598,3847,lime_juice,,ingredient,no_hub
3599,3848,lime_peel,,ingredient,no_hub
3600,3850,lime_sherbet,,ingredient,no_hub
3601,3851,lime_slice,,ingredient,no_hub
3602,3852,lime_twist,,ingredient,no_hub
3603,3853,lime_wedge,,ingredient,no_hub
3604,3854,lime_zest,,ingredient,no_hub
3605,3855,limeade,,ingredient,no_hub
3606,3856,"limes,_juice_and_zest_of",,ingredient,no_hub
3607,3857,"limes,_juice_of",,ingredient,no_hub
3608,3858,"limes,_zest_of",,ingredient,no_hub
3609,3859,limoncello,,ingredient,no_hub
3610,3860,lingonberry,,ingredient,hub
3611,3861,lingonberry_jam,,ingredient,no_hub
3612,3862,lingonberry_preserve,,ingredient,no_hub
3613,3863,linguica_sausage,,ingredient,no_hub
3614,3864,linguine,,ingredient,no_hub
3615,3865,link_sausage,,ingredient,no_hub
3616,3866,lipton_beefy_onion_soup_mix,,ingredient,no_hub
3617,3867,lipton_onion_soup_mix,,ingredient,no_hub
3618,3868,lipton_recipe_secrets_onion_soup_mix,,ingredient,no_hub
3619,3869,lipton_recipe_secrets_savory_herb_with_garlic_soup_mix,,ingredient,no_hub
3620,3870,liqueur,,ingredient,no_hub
3621,3871,liquid,,ingredient,no_hub
3622,3872,liquid_coffee_creamer,,ingredient,no_hub
3623,3873,liquid_dish_soap,,ingredient,no_hub
3624,3874,liquid_egg_substitute,,ingredient,no_hub
3625,3875,liquid_fruit_pectin,,ingredient,no_hub
3626,3876,liquid_glucose,,ingredient,no_hub
3627,3877,liquid_gravy_browner,,ingredient,no_hub
3628,3878,liquid_honey,,ingredient,no_hub
3629,3879,liquid_hot_pepper_sauce,,ingredient,no_hub
3630,3880,liquid_lecithin,,ingredient,no_hub
3631,3881,liquid_low_calorie_sweetener,,ingredient,no_hub
3632,3882,liquid_pectin,,ingredient,no_hub
3633,3883,liquid_smoke,,ingredient,no_hub
3634,3884,liquid_smoke_flavoring,,ingredient,no_hub
3635,3885,liquid_soap,,ingredient,no_hub
3636,3886,liquid_stevia,,ingredient,no_hub
3637,3887,liquid_sweetener,,ingredient,no_hub
3638,3888,liquor,,ingredient,no_hub
3639,3889,lite_olive_oil,,ingredient,no_hub
3640,3890,little_smokies_sausage,,ingredient,no_hub
3641,3891,littleneck_clam,,ingredient,no_hub
3642,3892,live_blue_crab,,ingredient,no_hub
3643,3893,live_lobster,,ingredient,no_hub
3644,3894,liver,,ingredient,no_hub
3645,3895,liver_pate,,ingredient,no_hub
3646,3896,liver_sausage,,ingredient,no_hub
3647,3897,liverwurst,,ingredient,no_hub
3648,3898,lo_mein_noodle,,ingredient,no_hub
3649,3899,lobster,,ingredient,hub
3650,3900,lobster_base,,ingredient,no_hub
3651,3901,lobster_meat,,ingredient,no_hub
3652,3902,lobster_stock,,ingredient,no_hub
3653,3903,lobster_tail,,ingredient,no_hub
3654,3904,lobster_tail_meat,,ingredient,no_hub
3655,3905,locatelli_cheese,,ingredient,no_hub
3656,3906,loin_lamb,,ingredient,no_hub
3657,3907,loin_veal_chop,,ingredient,no_hub
3658,3908,lollipop,,ingredient,no_hub
3659,3909,lollipop_stick,,ingredient,no_hub
3660,3910,london_broil_beef,,ingredient,no_hub
3661,3911,long_bean,,ingredient,no_hub
3662,3912,long_grain_and_wild_rice_blend,,ingredient,no_hub
3663,3913,long_grain_brown_rice,,ingredient,no_hub
3664,3914,long_grain_rice,,ingredient,no_hub
3665,3915,long_grain_white_rice,,ingredient,no_hub
3666,3916,longhorn_cheese,,ingredient,no_hub
3667,3917,loose_tea,,ingredient,no_hub
3668,3918,lotus_seed,,ingredient,no_hub
3669,3919,louisiana_hot_sauce,,ingredient,no_hub
3670,3920,lovage,,ingredient,hub
3671,3921,low_calorie_bread,,ingredient,no_hub
3672,3922,low_calorie_catalina_salad_dressing,,ingredient,no_hub
3673,3925,low_carb_flour_tortilla,,ingredient,no_hub
3674,3926,low_carb_ketchup,,ingredient,no_hub
3675,3927,low_fat_alfredo_sauce,,ingredient,no_hub
3676,3929,low_fat_butter,,ingredient,no_hub
3677,3932,low_fat_cheese,,ingredient,no_hub
3678,3933,low_fat_chicken_broth,,ingredient,no_hub
3679,3935,low_fat_coconut_milk,,ingredient,no_hub
3680,3936,low_fat_condensed_cream_of_chicken_soup,,ingredient,no_hub
3681,3937,low_fat_cooking_spray,,ingredient,no_hub
3682,3938,low_fat_cottage_cheese,,ingredient,no_hub
3683,3939,low_fat_cream_cheese,,ingredient,no_hub
3684,3940,low_fat_cream_of_celery_soup,,ingredient,no_hub
3685,3941,low_fat_cream_of_chicken_soup,,ingredient,no_hub
3686,3942,low_fat_cream_of_mushroom_soup,,ingredient,no_hub
3687,3944,low_fat_evaporated_milk,,ingredient,no_hub
3688,3945,low_fat_flour_tortilla,,ingredient,no_hub
3689,3946,low_fat_frozen_yogurt,,ingredient,no_hub
3690,3947,low_fat_graham_cracker,,ingredient,no_hub
3691,3948,low_fat_granola,,ingredient,no_hub
3692,3949,low_fat_greek_yogurt,,ingredient,no_hub
3693,3950,low_fat_italian_salad_dressing,,ingredient,no_hub
3694,3951,low_fat_margarine,,ingredient,no_hub
3695,3952,low_fat_marinara_sauce,,ingredient,no_hub
3696,3955,low_fat_milk,,ingredient,no_hub
3697,3956,low_fat_monterey_jack_cheese,,ingredient,no_hub
3698,3957,low_fat_mozzarella,,ingredient,no_hub
3699,3958,low_fat_parmesan_cheese,,ingredient,no_hub
3700,3959,low_fat_plain_yogurt,,ingredient,no_hub
3701,3960,low_fat_ranch_dressing,,ingredient,no_hub
3702,3961,low_fat_ricotta,,ingredient,no_hub
3703,3962,low_fat_ricotta_cheese,,ingredient,no_hub
3704,3963,low_fat_sharp_cheddar_cheese,,ingredient,no_hub
3705,3964,low_fat_small_curd_cottage_cheese,,ingredient,no_hub
3706,3965,low_fat_sour_cream,,ingredient,no_hub
3707,3966,low_fat_soymilk,,ingredient,no_hub
3708,3967,low_fat_strawberry_yogurt,,ingredient,no_hub
3709,3969,low_fat_swiss_cheese,,ingredient,no_hub
3710,3971,low_fat_vanilla_frozen_yogurt,,ingredient,no_hub
3711,3972,low_fat_vanilla_ice_cream,,ingredient,no_hub
3712,3973,low_fat_vanilla_yogurt,,ingredient,no_hub
3713,3974,low_fat_whipping_cream,,ingredient,no_hub
3714,3975,low_fat_yogurt,,ingredient,no_hub
3715,3976,low_moisture_part_skim_mozzarella_cheese,,ingredient,no_hub
3716,3977,low_sodium_beef_bouillon_cube,,ingredient,no_hub
3717,3978,low_sodium_beef_bouillon_granule,,ingredient,no_hub
3718,3980,low_sodium_black_bean,,ingredient,no_hub
3719,3981,low_sodium_chicken_broth,,ingredient,no_hub
3720,3982,low_sodium_chickpea,,ingredient,no_hub
3721,3983,low_sodium_cream_of_mushroom_soup,,ingredient,no_hub
3722,3984,low_sodium_instant_chicken_bouillon_granule,,ingredient,no_hub
3723,3985,low_sodium_kidney_bean,,ingredient,no_hub
3724,3986,low_sodium_low_fat_chicken_broth,,ingredient,no_hub
3725,3988,low_sodium_soy_sauce,,ingredient,no_hub
3726,3989,low_sodium_taco_seasoning,,ingredient,no_hub
3727,3990,low_sodium_tamari,,ingredient,no_hub
3728,3991,low_sodium_teriyaki_sauce,,ingredient,no_hub
3729,3992,low_sodium_tomato,,ingredient,no_hub
3730,3993,low_sodium_tomato_juice,,ingredient,no_hub
3731,3994,low_sodium_tomato_paste,,ingredient,no_hub
3732,3995,low_sodium_tomato_sauce,,ingredient,no_hub
3733,3996,low_sodium_v8_juice,,ingredient,no_hub
3734,3997,low_sodium_vegetable_broth,,ingredient,no_hub
3735,3999,lowfat_margarine,,ingredient,no_hub
3736,4000,lowfat_mozzarella_cheese,,ingredient,no_hub
3737,4001,lowfat_parmesan_cheese,,ingredient,no_hub
3738,4004,lox,,ingredient,no_hub
3739,4005,lump_crabmeat,,ingredient,no_hub
3740,4006,lumpia_skin,,ingredient,no_hub
3741,4007,lychee,,ingredient,no_hub
3742,4008,m__ms,,ingredient,no_hub
3743,4009,m__ms_peanut_chocolate_candy,,ingredient,no_hub
3744,4010,m__ms_plain_chocolate_candy,,ingredient,no_hub
3745,4011,maca,,ingredient,no_hub
3746,4012,macadamia,,ingredient,no_hub
3747,4013,macadamia_nut,,ingredient,hub
3748,4014,macadamia_nut_oil,,ingredient,no_hub
3749,4015,macaroni,,ingredient,hub
3750,4016,macaroni__cheese_dinner_mix,,ingredient,no_hub
3751,4017,macaroni_and_cheese_mix,,ingredient,no_hub
3752,4018,macaroni_noodle,,ingredient,no_hub
3753,4019,macaroni_shells_and_cheese,,ingredient,no_hub
3754,4020,macaroon,,ingredient,no_hub
3755,4021,mace,,ingredient,hub
3756,4022,mace_blade,,ingredient,no_hub
3757,4023,mache,,ingredient,no_hub
3758,4024,mackerel,,ingredient,no_hub
3759,4025,mackerel_fillet,,ingredient,no_hub
3760,4026,madeira_wine,,ingredient,hub
3761,4027,madras_curry_powder,,ingredient,no_hub
3762,4028,mafalda_pasta,,ingredient,no_hub
3763,4029,maggi_seasoning,,ingredient,no_hub
3764,4030,maggi_seasoning_sauce,,ingredient,no_hub
3765,4031,mahi_mahi,,ingredient,no_hub
3766,4032,mahi_mahi_fillet,,ingredient,no_hub
3767,4033,maida_flour,,ingredient,no_hub
3768,4034,maitake_mushroom,,ingredient,no_hub
3769,4037,malibu_rum,,ingredient,no_hub
3770,4038,malt_drink_powder,,ingredient,no_hub
3771,4039,malt_extract,,ingredient,no_hub
3772,4040,malt_syrup,,ingredient,no_hub
